cluster,pct_FF,pct_SI,pct_FC,pct_SL,pct_CH,pct_CU,pct_FS,pct_KC,pct_ST,pct_KN,avg_velo_FF,spin_overall,groundball_rate,whiff_rate
L_1,0.34591535193063494,0.15729560002056178,0.03440861143979751,0.058222890886007586,0.0845914010128563,0.012249053845289938,0.006176379778145368,-1.734723475976807e-18,0.3010556770731011,0.0,92.2806922117124,2223.73692025029,0.40034111178421333,0.2332546567653571
L_2,0.4305351894664843,0.04295159923267411,0.06203304749851954,0.1673385463285884,0.08017801251911347,0.16950146733052573,0.021757637709460265,-1.734723475976807e-18,0.02209564947870038,0.0,93.2180268379232,2264.7938272851948,0.38682750774449925,0.20696885331082088
L_3,0.23942203942830628,0.22475450198381947,0.2724655351713593,0.0028948214860083643,0.038872801262290035,0.1057573456938379,0.0259918755595989,0.003973773097556131,0.08586730631722357,6.776263578034403e-21,94.42220785556923,2399.5913832472093,0.4590594840621019,0.24541843420331075
L_4,0.129926636055535,0.4465591009888642,0.0010528627233432758,0.27221834607059364,0.10616360884680595,0.013719644469737578,0.0002771234585007658,0.007024684873949579,0.023057992512670072,6.776263578034403e-21,93.89673154180414,2189.748048070271,0.5622571594537774,0.21230760230960347
L_5,0.44150283447952243,0.014170388451164667,0.0,0.08139043755505661,1.3877787807814457e-17,0.00900907738885881,0.31653704602451804,0.0,0.13739021610087954,0.0,91.42231239577544,2107.3951101935445,0.31234866828087166,0.24788740730719475
L_6,0.0,0.12171609279550664,0.3915515523924967,0.0,0.06829896907216494,0.0,0.0,0.0,0.41843338573983174,0.0,0.0,2665.2085633618567,0.3771929824561403,0.23909286315972927
L_7,0.0,0.47355920550892366,0.10108056844285149,0.1607185306094009,0.12276856905869407,0.053445401148965344,0.019266741488963707,-1.734723475976807e-18,0.06906519830158786,0.0,2.842170943040401e-14,2210.480631014578,0.4801058957423303,0.23933387510421916
L_8,0.006451612903225823,0.45564516129032256,0.07822580645161291,0.0,1.3877787807814457e-17,0.0,0.0,0.45967741935483863,0.0,0.0,94.425,1935.516129032258,0.5987261146496815,0.4095427435387674
L_9,0.031031031031031053,0.6166166166166165,0.035035035035035036,0.24624624624624625,0.06606606606606606,0.0,0.0,0.0,0.0,0.004026430147451533,96.79354838709678,2451.6846846846847,0.542713567839196,0.21875
L_10,0.47352877772417923,0.012545321368252982,0.04060526183020997,0.11803175620452963,0.1279660997824657,0.0,0.007507507507507507,0.1970008606232371,0.02281441495961787,6.776263578034403e-21,92.27705860720526,2320.431118142313,0.37973444727709654,0.22588135444923868
L_11,0.2053183696782701,0.26877771686115537,0.009748660136758451,0.09639071108928245,0.06966643274884185,0.300098823837414,0.0011166035250593995,0.0,0.04888268212321839,6.776263578034403e-21,93.34348958935317,2366.8601276055256,0.5194020583971011,0.22387527851231592
L_12,0.17674595533519943,0.24900594783816388,0.20533900628666157,0.02899869512440352,0.16801818491160295,0.047071452860573695,0.0,-1.734723475976807e-18,0.12482075764339498,0.0,91.10423559135035,2059.747746354608,0.42769661479127574,0.19926241507190814
L_13,0.4305629890806093,0.05431647992294876,0.03602937327594741,0.14705133910834373,0.2606886416931897,0.04352765921993004,3.9000039000031475e-05,0.0,0.02777021212235739,6.776263578034403e-21,93.1480956170677,2132.770279945313,0.4053663428201915,0.24949609018700578
